Unassigned	EF457905_1
1VI	JQ922546_1
1VI	DH022
1VI	DH021
1VI	AF298807_1
1VI_B	MG877557_1
1VI_B	OQ593392_1
1VI_B	LC707382_1
1VI_B	OQ593389_1
1VI_B	OQ593391_1
1VI_B	OQ593390_1
1VI_B	OQ593393_1
1VI_B	OQ593388_1
1VI_A	MW243006_1
1VI_A	MZ130532_1
1VI_A	MZ130533_1
1VI_A	MZ130531_1
1VI_A	KF864667_1
1VI_A	KF184975_1
1VI_A	MZ857205_1
1VI_A	MZ130542_1
1VI_A	MZ130541_1
1VI_A	MZ130537_1
1VI_A	MZ130536_1
1VI_A	MZ130535_1
1VI_A	MN577472_1
1VI_A	MZ130538_1
1VI_A	MZ130534_1
1VI_A	MZ130539_1
1VI_A	MZ130540_1
Unassigned	AY713473_1
Unassigned	AY722801_1
Unassigned	AY722802_1
Unassigned	AY722803_1
1III	OA01
1III	MW946079_1
1III	AY732476_1
1III	MW946138_1
1III	MW946030_1
1III	AY732474_1
1III	MW946010_1
1III	DH019
1III_B	KP406801_1
1III_B	KX618706_1
1III_B	KX618705_1
1III_B	KJ806950_2
1III_B	MF033197_1
1III_B	MK858122_1
1III_B	MK858131_2
1III_B	MK858123_2
1III_B	MK858126_2
1III_B	MK858130_1
1III_B	MG721063_1
1III_B	MK858137_1
1III_B	MK791752_1
1III_B	MK858134_1
1III	DQ285562_1
1III	OK469343_1
1III	AY762084_1
1III	OQ061315_1
1III_A	JN544409_2
1III_A	JQ922548_1
1III_A	DH148
1III_A	OR389015_1
1III_A	JN903579_1
1III_A	JN903580_1
1III_A	JN903581_1
1III_A	GQ357692_2
1III_A	MK858117_2
1III_A	MK858133_2
1III_A	MF033237_1
1III_A	MK858140_2
1III_A	MN954555_1
1III_A	MF033253_1
1III_A	MN954554_1
1III_A	PP234948_1
1III_A	MZ312930_1
1III_A	OR888733_1
1III_A	MZ312922_1
1III_A	MZ312929_1
1III_A	MZ312928_1
1III_A	MZ312924_1
1III_A	MN923082_1
1III_A	OR235242_1
1III_A	PP564823_1
1III_A	MZ312923_1
1III_A	MZ312925_1
1III_A	MZ312926_1
1III_A	MZ312927_1
1III_A	OR765989_1
1III_A	OR765990_1
1III_A	OR765988_1
1III_A	OR765987_1
1III_A	Chad_Dengue_Sample04_v2/ARTIC/medaka
1III_A	Chad_Dengue_Sample03_v2/ARTIC/medaka
1III_A	Chad_Dengue_Sample05_v2/ARTIC/medaka
1III_A	Chad_Dengue_Sample08_v2/ARTIC/medaka
1III_A	Chad_Dengue_Sample01v2/ARTIC/medaka
1III_A	Chad_Dengue_Sample09_v2/ARTIC/medaka
1III_A	MN923101_1
1III_A	MZ130547_1
1III_A	MZ130546_1
1III_A	PP234964_1
1III_A	MN923102_1
1III_A	MN923085_1
1III_A	MN923096_1
1III_A	MW261832_1
1III_A	ON908220_1
1III_A	OR235742_1
1III_A	OR235758_1
1III_A	OR235752_1
1III_A	OR235755_1
1III_A	OR235736_1
1III_A	OR235750_1
1III_A	OR235230_1
1III_A	OR235330_1
1III_A	OR235738_1
1III_A	OR235747_1
1III_A	OR235740_1
1III_A	OR235739_1
1III_A	OR235745_1
1III_A	OR235753_1
1III_A	OR235234_1
1III_A	OR235371_1
1III_A	OR235342_1
1III_A	OR235260_1
1III_A	OR235401_1
1III_A	OR235645_1
1III_A	OR235709_1
1III_A	OR235737_1
1III_A	OR235744_1
1III_A	OR235751_1
1III_A	OR235331_1
1III_A	OR235754_1
1III_A	OR235757_1
1III_A	OR235731_1
1III_A	OR235743_1
1III_A	OR235733_1
1III_A	OR235729_1
1III_A	OR235748_1
1III_A	OR235746_1
1III_A	OR235235_1
1III_A	OR235741_1
1III_A	OR235732_1
1III_A	OR235532_1
1III_A	OR235233_1
1III_A	OR235756_1
1III_A	OR235735_1
1III_A	OR235728_1
1III_A	OR235734_1
1III_A	OR235749_1
1III_A	OR235730_1
1III_A	OR235333_1
1III_A	OR235369_1
1III_A	MF033212_1
1III_A	MZ229304_1
1III_A	MG721060_1
1III_A	MF033226_1
1III_A	MH891771_1
1III_A	MF033256_1
1III_A	MF033261_1
1III_A	OM666558_1
1III_A	MK858128_2
1III_A	MZ229305_1
1III_A	MK588396_1
1III_A	MK858132_2
1III_A	MK858125_2
1III_A	MK858127_2
1III_A	MH891767_1
1III_A	MK588397_1
1III_A	MZ130545_1
1III_A	OR888730_1
1III_A	OM666557_1
1III_A	MW295817_1
1III_A	DENV1/USA_Florida/2019-09-20/Yale-DN00654-1
1III_A	MN923086_1
1III_A	OQ714403_1
1III_A	MW191725_1
1III_A	MW191720_1
1III_A	JQ692085_1
1III_A	MW191721_1
1III_A	MH822959_1
1III_A	KU509255_1
1III_A	KF289072_1
1III_A	MW191723_1
1III_A	MW191724_1
1III_A	MH822958_1
1III_A	KY672944_1
1III_A	MF033204_1
1III_A	MK858120_2
1III_A	MK858139_2
1III_A	MK858119_2
1III_A	MK858118_2
1III_A	MK858136_2
1III_A	MK858135_2
1III_A	MK858141_2
1III_A	MN933653_1
1III_A	ON123671_1
1III_A	MN567697_1
1III_A	MN567694_1
1III_A	MN567693_1
1III_A	MN567696_1
1III_A	MN567695_1
1III_A	MN567692_1
1III_A	OR393902_1
1III_A	OR393880_1
1III_A	OR393875_1
1III_A	ON680908_1
1III_A	OR394010_1
1III_A	OR394051_1
1III_A	OR394040_1
1III_A	OQ080036_1
1III_A	OQ080037_1
1III_A	MT006156_1
1III_A	MT006182_1
1III_A	MT006183_1
1III_A	MT006166_1
1III_A	OR393993_1
1III_A	OR393968_1
1III_A	OR393891_1
1III_A	OR393879_1
1III_A	MT006154_1
1III_A	MT006151_1
1III_A	OR393962_1
1III_A	OR393961_1
1III_A	OR393877_1
1III_A	OR393938_1
1III_A	PP234949_1
1III_A	OR393960_1
1III_A	OR393986_1
1III_A	OR393994_1
1III_A	OR393949_1
1III_A	OR393934_1
1III_A	OR393931_1
1III_A	OR394016_1
1III_A	OR393989_1
1III_A	OR394008_1
1III_A	OQ080031_1
1III_A	OR393983_1
1III_A	OR394014_1
1III_A	JF960211_2
1III_A	JN544407_2
1III_A	MF033198_1
1III_A	KR779783_2
1III_A	KX380796_1
1III_A	MG097875_1
1III_A	MF033200_1
1III_A	JQ917404_1
1III_A	MF033243_1
1III_A	MN018286_1
1III_A	MG840568_1
1III_A	MW191722_1
1III_A	KM403584_1
1III_A	MF033205_1
1III_A	KM403585_1
1III_A	MF033211_1
1III_A	KM403586_1
1III_A	MZ857216_1
1III_A	OK040059_1
1III_A	MW243063_1
1III_A	MW288036_1
1III_A	MW288032_1
1III_A	PP234963_1
1III_A	MT261955_1
1III_A	MT261954_1
1III_A	MN600714_1
1III_A	MW243051_1
1III_A	MW243062_1
1III_A	MW243050_1
1III_A	MW243052_1
1III_A	MW243053_1
1III_A	MT261951_1
1III_A	MT261952_1
1III_A	MT261953_1
1III_A	KU666943_1
1III_A	KX452066_1
1III_A	LC436667_1
1III_A	MZ130543_1
1III_A	US/DB326/2022
1III_A	ON908217_1
1III_A	ON873938_1
1III_A	OP898557_1
1III_A	OP898558_1
1III_A	OR936763_1
1III_A	OR936767_1
1III_A	OR936764_1
1III_A	OR936768_1
1III_A	OR936753_1
1III_A	OR936755_1
1III_A	OR936761_1
1III_A	OR936762_1
1III_A	OR936758_1
1III_A	OR936760_1
1III_A	OR936756_1
1III_A	OR936757_1
1III_A	OR936766_1
1III_A	OR936765_1
1III_A	OR936759_1
1III_A	OR936769_1
1III_A	OR936754_1
1III_A	LC436668_1
1III_A	MF033255_1
1III_A	MN933662_1
1III_A	OR235276_1
1III_A	OR235297_1
1III_A	OR235302_1
1III_A	OR235299_1
1III_A	OR235272_1
1III_A	OR235717_1
1III_A	OR235273_1
1III_A	OR235715_1
1III_A	OR235274_1
1III_A	OR235724_1
1III_A	OR235725_1
1III_A	OR235716_1
1III_A	OR235718_1
1III_A	OR235722_1
1III_A	OR235279_1
1III_A	OR235298_1
1III_A	OR235723_1
1III_A	OR235719_1
1III_A	OR235721_1
1III_A	OR235720_1
1III_A	OR235726_1
1III_A	OR235278_1
1III_A	OR235301_1
1III_A	OR235303_1
1III_A	OR235277_1
1III_A	OR235275_1
1III_A	OR235300_1
1III_A	KX380799_1
1III_A	KX380801_1
1III_A	KM403583_1
1III_A	KM403582_1
1III_A	KM403595_1
1III_A	KM403596_1
1III_A	KM403581_1
1III_A	KM403597_1
1III_A	KM403598_1
1III_A	KM403575_1
1III_A	KM403587_1
1III_A	KM403588_1
1III_A	KM403590_1
1III_A	KM403589_1
1III_A	KM403591_1
1III_A	KM403614_1
1III_A	KM403615_1
1III_A	KM403600_1
1III_A	KM403599_1
1III_A	KM403576_1
1III_A	KM403577_1
1III_A	KM403578_1
1III_A	KM403580_1
1III_A	KM403579_1
1III_A	KM403636_1
1III_A	KM403592_1
1III_A	KM403593_1
1III_A	KM403594_1
1III_A	KM403620_1
1III_A	KM403616_1
1III_A	KM403617_1
1III_A	MF033224_1
1III_A	KM403619_1
1III_A	KM403618_1
1III_A	KX380803_1
1III_A	KX380805_1
1III_A	KX380802_1
1III_A	KX380800_1
1III_A	KX380806_1
1III_A	KX380804_1
1III_A	KM403601_1
1III_A	KM403610_1
1III_A	KM403602_1
1III_A	OP410987_1
1III_A	KM403613_1
1III_A	KM403604_1
1III_A	KM403611_1
1III_A	KM403609_1
1III_A	KM403606_1
1III_A	KM403608_1
1III_A	KM403603_1
1III_A	KM403612_1
1III_A	KM403605_1
1III_A	KM403607_1
1III_A	KM403621_1
1III_A	KR024708_1
1III_A	KM403626_1
1III_A	KM403627_1
1III_A	MF033227_1
1III_A	KY921903_1
1III_A	KM403622_1
1III_A	KM403623_1
1III_A	KM403624_1
1III_A	KM403625_1
1III_A	MF033251_1
1III_A	KM403630_1
1III_A	MF033229_1
1III_A	KM403628_1
1III_A	KM403629_1
1III_A	MF033234_1
1III_A	MF033238_1
1III_A	MF033252_1
1III_A	MF033241_1
1III_A	MF033242_1
1III_A	KM403635_1
1III_A	MF033213_1
1III_A	KM403631_1
1III_A	KM403632_1
1III_A	KM403634_1
1III_A	KM403633_1
1III_A	MN018287_1
1III_A	MG840531_1
1III_A	MN886849_1
1III_A	MN886863_1
1III_A	MH271405_1
1III_A	MN886872_1
1III_A	KP723473_1
1III_A	KT187563_1
1III_A	KR024707_1
1III_A	KX621249_1
1III_A	MN886878_1
1III_A	KT187560_1
1III_A	MN886858_1
1III_A	KT827377_1
1III_A	KT827375_1
1III_A	KT827374_1
1III_A	KR071622_1
1III_A	MN886847_1
1III_A	KR024705_1
1III_A	MG560267_1
1III_A	MG560268_1
1III_A	KX459386_1
1III_A	KX620453_1
1III_A	KX459388_1
1III_A	KX620452_1
1III_A	KT187562_1
1III_A	MN886877_1
1III_A	KR052012_1
1III_A	MN886853_1
1III_A	MN886850_1
1III_A	MN886876_1
1III_A	MG560269_1
1III_A	MN886857_1
1III_A	KX459392_1
1III_A	KT827378_1
1III_A	MN018319_1
1III_A	MG840543_1
1III_A	MN018302_1
1III_A	MG840542_1
1III_A	MN886867_1
1III_A	KX459387_1
1III_A	MN886854_1
1III_A	MN933657_1
1III_A	MN933658_1
1III_A	MN018308_1
1III_A	MG840533_1
1III_A	MN886843_1
1III_A	KX225483_1
1III_A	KX459390_1
1III_A	MN886856_1
1III_A	KX225487_1
1III_A	MN886866_1
1III_A	MN886870_1
1III_A	KT187559_1
1III_A	MN886848_1
1III_A	KR024706_1
1III_A	MN886864_1
1III_A	KX225484_1
1III_A	OK562731_1
1III_A	MN886865_1
1III_A	MN886861_1
1III_A	MN886862_1
1III_A	KT187561_1
1III_A	KX620451_1
1III_A	MN018328_1
1III_A	MG840537_1
1III_A	MN886869_1
1III_A	MN886868_1
1III_A	KX459391_1
1III_A	MN886874_1
1III_A	MN886871_1
1III_A	MN886855_1
1III_A	MN886859_1
1III_A	MN018309_1
1III_A	MG840536_1
1III_A	MN886860_1
1III_A	MN886845_1
1III_A	MN886852_1
1III_A	MN886851_1
1III_A	MH271406_1
1III_A	MN886844_1
1III_A	KX459389_1
1III_A	MN886873_1
1III_A	MN886875_1
1III_A	MN018294_1
1III_A	MG840540_1
1III_A	MN886846_1
1III_A	KP686070_1
1V	KF289073_1
1V	JQ922544_1
1V	DH020r
1V	OR389283_1
1V_A	DQ285559_1
1V_A	JN903578_1
1V_A	EU081258_1
1V_A	GQ868601_1
1V_A	FJ850070_1
1V_A	FJ850075_1
1V_A	FJ850081_1
1V_A	FJ850071_1
1V_A	FJ850077_1
1V_A	FJ850084_1
1V_A	FJ850090_1
1V_A	FJ850087_1
1V_A	KC692513_1
1V_A	GU131863_1
1V_A	KC692511_1
1V_A	KY369949_1
1V_A	ON426293_1
1V_A	PP213459_1
1V_A	KP188548_1
1V_A	KP188567_1
1V_A	KP188547_1
1V_A	KP188546_1
1V_A	KP188544_1
1V_A	KF672759_1
1V_A	ON426297_1
1V_A	ON426318_1
1V_A	ON426299_1
1V_A	ON426331_1
1V_A	MW208043_1
1V_A	MW208044_1
1V_A	MT929554_1
1V_A	MT929552_1
1V_A	MT929555_1
1V_A	DENV1/Brazil/2016-02-08/Yale-DN00355
1V_A	OQ821328_1
1V_A	OQ567782_1
1V_A	OQ567799_1
1V_A	OQ567776_1
1V_A	OQ567796_1
1V_A	OQ567800_1
1V_A	OQ567777_1
1V_A	KP188539_1
1V_A	JX669461_1
1V_A	JX669465_1
1V_A	KP188543_1
1V_A	OR545532_1
1V_A	OR545533_1
1V_A	JX669464_1
1V_A	OR545531_1
1V_A	OR545527_1
1V_A	OR545529_1
1V_A	OR545521_1
1V_A	OR545520_1
1V_A	OR545530_1
1V_A	OR545524_1
1V_A	OR545525_1
1V_A	OR545522_1
1V_A	OR545528_1
1V_A	OR545526_1
1V_A	OR545523_1
1V_A	KP188545_1
1V_A	KP188568_1
1V_A	MT929550_1
1V_A	OQ567780_1
1V_A	OQ567784_1
1V_A	OQ567788_1
1V_A	ON632041_1
1V_A	ON426358_1
1V_A	OR258460_1
1V_A	OR258432_1
1V_A	OR258462_1
1V_A	ON632082_1
1V_A	OQ605987_1
1V_A	ON426273_1
1V_A	ON632120_1
1V_A	ON426283_1
1V_A	ON632099_1
1V_A	ON632111_1
1V	OR389270_1
1V	DH002_AMPL
1V	OL452067_1
1V	OR389006_1
1V	FJ410184_1
1V	FJ205875_1
1V	FJ410183_1
1V	EU482567_1
1V	FJ410185_1
1V	KF921911_1
1V	FJ410181_1
1V	FJ410175_1
1V	FJ410180_1
1V	FJ410189_1
1V	FJ410174_1
1V	FJ410182_1
1V	FJ410179_1
1V	FJ390379_1
1V	FJ410187_1
1V	FJ390374_1
1V	EU482592_1
1V	FJ390378_1
1V	FJ205872_1
1V	FJ390380_1
1V	FJ410173_1
1V	FJ205873_1
1V	AY277659_2
1V	AF514878_2
1V	AY277664_2
1V	AY277666_2
1V	AY206457_3
1V	AF514889_3
1V	OA04
1V	DH010
1V	DH012
1V	OR389275_1
1V	DH006
1V	OR389272_1
1V	DH028
1V	OR389292_1
1V	JN819417_1
1V	FJ478457_1
1V	FJ410188_1
1V	DH018
1V	OR389280_1
1V	FJ547086_1
1V	FJ547087_1
1V	FJ562106_1
1V	FJ410186_1
1V	FJ562105_1
1V	FJ205874_1
1V	AF226687_2
1V	OR389279_1
1V	DH015
1V	OR389278_1
1V	OA02
1V	OA03
1V	DH042
1V	OR389304_1
1V	DH041
1V	DH041r
1V	OR389303_1
1V	DH011
1V	OR389276_1
1V	DH014
1V	OR389277_1
1V	OR389012_1
1V	MW946253_1
1V	DH142
1V	DH009
1V	OR389274_1
1V	KF672762_1
1V	AF226685_2
1V	KF672761_1
1V	DH008
1V	OR389273_1
1V	FJ384655_1
1V	JX669469_1
1V	AF311956_1
1V	OK605754_1
1V	JX669471_1
1V	KF672764_1
1V	JX669475_1
1V	KF672763_1
1V	FJ850073_1
1V	JX669470_1
1V	AY277665_2
1V	AF514883_2
1V	AF514885_3
1V	AF514876_3
1V	AF311958_1
1V	AB519681_1
1V	AF513110_1
1V	DH150
1V	OR389007_1
1V	JX669468_1
1V	JX669467_1
1V	AF311957_1
1V	JX669472_1
1V	JX669474_1
1V	JX669473_1
1V	GU056033_1
1V	FJ639741_1
1V	OA05
1V	GU131835_1
1V	GU131833_1
1V	MW946058_1
1V	GU131836_1
1V_B	JN819415_1
1V_B	FJ639735_1
1V_B	HQ332182_1
1V_B	HQ332183_1
1V_B	MF004384_1
1V_B	MT929160_1
1V_B	PP234946_1
1V_B	KJ189348_1
1V_B	KJ189349_1
1V_B	MZ343259_1
1V_B	DH143
1V_B	OR389010_1
1V_B	US/DB325/2022
1V_B	OR771173_1
1V_B	OR771159_1
1V_B	GQ199859_1
1V_B	KF973460_1
1V_B	MZ008442_1
1V_B	KF973472_1
1V_B	KF973474_1
1V_B	MZ008448_1
1V_B	MZ008439_1
1V_B	MZ008443_1
1V_B	KF973458_1
1V_B	KF973455_1
1V_B	KF973454_1
1V_B	KF973456_1
1V_B	JF937635_1
1V_B	MZ008445_1
1V_B	MZ008451_1
1V_B	MZ008452_1
1V_B	MZ008447_1
1V_B	MZ008450_1
1V_B	KF973463_1
1V_B	KF973475_1
1V_B	KF973473_1
1V_B	MZ008449_1
1V_B	KF973466_1
1V_B	KF973467_1
1V_C	GU056032_1
1V_C	GQ199867_1
1V_C	EU596501_1
1V_C	GQ199873_1
1V_C	GQ199875_1
1V_C	FJ024483_1
1V_C	FJ024482_1
1V_C	DENV1/USA_Florida/2010-08-06/Yale-DN00266
1V_C	DENV1/USA_Florida/2010-06-24/Yale-DN00240
1V_C	DENV1/USA_Florida/2010-06-30/Yale-DN00232
1V_C	JQ675358_1
1V_C	DENV1/USA_Florida/2010-11-20/Yale-DN00236
1V_C	DENV1/USA_Florida/2010-08-11/Yale-DN00284
1V_C	DENV1/USA_Florida/2010-10-11/Yale-DN00273
1V_C	DENV1/USA_Florida/2010-08-27/Yale-DN00256
1V_C	JN819403_1
1V_C	FJ562104_1
1V_C	DENV1/Costa_Rica/2016-03-15/Yale-DN00058
1V_C	KY829115_1
1V_C	FJ547088_1
1V_C	GQ199857_1
1V_C	GQ199858_1
1V_C	KF973459_1
1V_C	KF973462_1
1V_C	KF973469_1
1V_C	KF973461_1
1V_C	KF973468_1
1V_C	KF973465_1
1V_C	KF973453_1
1V_C	KF973457_1
1V_C	KF973471_1
1V_C	MZ008441_1
1V_C	MZ008446_1
1V_C	MZ008453_1
1V_C	MZ008438_1
1V_C	MZ008444_1
1V_C	KF973464_1
1V_C	KF973470_1
1V_C	GQ199872_1
1V_C	GQ868536_1
1V_C	GU131960_1
1V_C	GQ868498_1
1V_C	GU131966_1
1V_C	KJ189320_1
