3V	KU725665_1
3V	KM190937_1
3I	DH105
3I_B	MW946955_1
3I_B	AY648961_1
3I_B	AY744679_1
3I_B	JQ920481_1
3I_B	JQ920487_1
3I_B	AY744677_1
3I_B	AY744680_1
3I_B	AY744681_1
3I_B	MW946691_1
3I_B	FJ898456_1
3I_B	FJ898455_1
3I_B	AY744678_1
3I_B	AY744682_1
3I_B	AY744683_1
3I_B	AY744684_1
3I_B	JQ920476_1
3I_B	JQ920477_1
3I_B	AY744685_1
3I_B	JQ920478_1
3I_B	JQ920488_1
3I_B	JQ920479_1
3I_B	JQ920480_1
3I_B	JQ920483_1
3I_B	JQ920482_1
3I_B	JQ920484_1
3I_B	JQ920486_1
3I_B	JQ920489_1
3I_B	JQ920485_1
3I	DQ675519_1
3I_C	KU509279_1
3I_C	OR618322_1
3I_C	MN018380_1
3I_C	OP410995_1
3I_C	MN922037_1
3I_C	MW720891_1
3I_C	MN922038_1
3I_C	MW720892_1
3I_C	MT921574_1
3I_C	MN018379_1
3I_C	MN018389_1
3I_C	OR618323_1
3I_C	PP234923_1
3I_C	PP234926_1
3I_C	PP234924_1
3I_C	PP234925_1
3I_A	AB189128_1
3I_A	AY858038_2
3I_A	OK605763_1
3I_A	OR389343_1
3I_A	DH120
3I_A	DH106r
3I_A	MF004386_1
3I_A	KC762687_1
3I_A	KC762689_1
3I_A	KC762682_1
3I_A	KC762681_1
3I_A	KC762683_1
3I_A	KC762688_1
3I_A	KC762686_1
3I_A	KC762685_1
3I_A	KC762690_1
3I_A	DH104_AMPL
3I_A	AB214879_1
3I_A	AB214880_1
3I_A	AB214882_1
3I_A	AB214881_1
3I_A	MT921575_1
3I_A	KY794786_1
3I_A	KY794787_1
3I_A	KY794789_1
3I_A	KY794788_1
3I_A	KY794790_1
3I_A	AY858039_2
3I_A	AB189126_1
3I_A	AB189127_1
3I_A	AY858043_2
3I_A	AY858041_2
3I_A	KC762692_1
3I_A	KC762693_1
3I_A	AY858046_2
3I_A	AY858044_2
3I_A	AY858045_2
3I_A	AY858040_2
3I_A	AB189125_1
3I_A	MW946751_1
3I_A	EU081221_1
3I_A	EU081223_1
3I_A	GU370052_1
3I_A	KX380839_1
3I_A	KX380840_1
3I_A	KC762684_1
3I_A	MN018374_1
3I_A	MN018373_1
3I_A	MN018384_1
3I_A	KU509285_1
3I_A	DENV3/USA_Florida/2014-07-02/Yale-DN00345-1
3I_A	MH051732_1
3I_A	KY863456_1
3I_A	MN018370_1
3I_A	AY858047_2
3I_A	MK005258_1
3I_A	AY858042_2
3I_A	AY858048_2
3I_A	AY858037_2
3I_A	KC762691_1
3I_A	MN083245_1
3I_A	JN406515_1
3I_A	MN018383_1
3I_A	MN018382_1
3I_A.2	MN018377_1
3I_A.2	MN018388_1
3I_A.2	LC436676_1
3I_A.2	MW396469_1
3I_A.2	MN922035_1
3I_A.2	MW396463_1
3I_A.2	MW396467_1
3I_A.2	MW396462_1
3I_A.2	MW396466_1
3I_A.2	MW396465_1
3I_A.2	LC436677_1
3I_A.2	MW396468_1
3I_A.2	PP711274_1
3I_A.2	OK079104_1
3I_A.2	OR821935_1
3I_A.2	MW396464_1
3I_A.2	MN922034_1
3I_A.2	ON907583_1
3I_A.2	ON908235_1
3I_A.2	MN922033_1
3I_A.2	ON908231_1
3I_A.1	KY921906_1
3I_A.1	OR236121_1
3I_A.1	MK894338_1
3I_A.1	ON908238_1
3I_A.1	MW788901_1
3I_A.1	MF682969_1
3I_A.1	MF682970_1
3I_A.1	MW788900_1
3I_A.1	MW788909_1
3I_A.1	MF682966_1
3I_A.1	MF682967_1
3I_A.1	MF682968_1
3I_A.1	MW788903_1
3I_A.1	MW788881_1
3I_A.1	MW788885_1
3I_A.1	MN018387_1
3I_A.1	MW788879_1
3I_A.1	MW788890_1
3I_A.1	MW788898_1
3I_A.1	MW788908_1
3I_A.1	MW788899_1
3I_A.1	MW788912_1
3I_A.1	MW788905_1
3I_A.1	MW788892_1
3I_A.1	MW788897_1
3I_A.1	MW788878_1
3I_A.1	MW788895_1
3I_A.1	MW788880_1
3I_A.1	MW788882_1
3I_A.1	MW788894_1
3I_A.1	MW788877_1
3I_A.1	MW788902_1
3I_A.1	MW295815_1
3I_A.1	MN922040_1
3I_A.1	MN922039_1
3I_A.1	ON908237_1
3I_A.1	MW720890_1
3I_A.1	MN922041_1
3I_A.1	MW720889_1
3I_A.1	ON908236_1
3I_A.1	ON890832_1
3I_A.1	OP410996_1
3I_A.1	MH823209_1
3I_A.1	MN083246_1
3I_A.1	MT006152_1
3I_A.1	MT006169_1
3I_A.1	OR393950_1
3I_A.1	OR393932_1
3I_A.1	OR393958_1
3I_A.1	OR393966_1
3I_A.1	OR393972_1
3I_A.1	OR393995_1
3I_A.1	OR394018_1
3I_A.1	OR394012_1
3I_A.1	OR393955_1
3I_A.1	OR393967_1
3I_A.1	OR393979_1
3I_A.1	OR394025_1
3I_A.1	OK598123_1
3I_A.1	OQ103317_1
3I_A.1	OQ103114_1
3I_A.1	OQ103123_1
3I_A.1	OR393954_1
3I_A.1	OR393971_1
3I_A.1	OR394054_1
3I_A.1	OR394019_1
3I_A.1	OR394009_1
3I_A.1	OR394020_1
3I_A.1	OR394015_1
3I_A.1	OQ103092_1
3I_A.1	OR393987_1
3I_A.1	OR393977_1
3I_A.1	OR393981_1
3I_A.1	OR393978_1
3I_A.1	OR393997_1
3I_A.1	OR393959_1
3I_A.1	OR393973_1
3I_A.1	OR394032_1
3I_A.1	OR394002_1
3I_A.1	OQ103113_1
3I_A.1	OR394038_1
3I_A.1	OR394021_1
3I_A.1	OR394001_1
3I_A.1	OR394017_1
3I_A.1	OR394023_1
3I_A.1	OR394007_1
3I_A.1	OR394005_1
3I_A.1	OR394037_1
3I_A.1	OR394027_1
3I_A.1	OR394043_1
3I_A.1	OR394003_1
3I_A.1	OR394034_1
3I_A.1	OR394041_1
3I_A.1	OR394047_1
3I_A.1	OR394052_1
3I_A.1	OR394004_1
3II	OK469355_1
3II	OK469356_1
3II	DQ863638_1
3II	GQ868593_1
3II	KF955476_1
3II	KF955477_1
3II	DH109
3II	OR389342_1
3II	AY676352_1
3II	OK469354_1
3II	DH108
3II	OR389341_1
