Unassigned	MZ215848_1
Unassigned	OK605599_1
4IV	EF457906_1
4IV	AP010
4IV	DH139
4IV	AP009
4IV	DH138
4IV	JF262780_1
4IV	MW945552_1
4IV	JF262779_1
4IV	AP011
4IV	DH140
4III	KY586945_1
4III	MW945493_1
4III	KY586946_1
4III	MW945667_1
4III	AY618989_1
4III	MW945619_1
4III	KY586944_1
4III	MW945621_1
4III	MW945727_1
4III	AY618988_1
4III	MW945758_1
4I	JQ922558_1
4I	DH118
4I	DH117
4I	OR389348_1
4I	JF262783_1
4I	DH116
4II_A	FJ196849_1
4II_A	MW945636_1
4II_A	MT597439_1
4II_A	MN018393_1
4II_A	GQ398256_1
4II_A	MN018396_1
4II_A	KC333651_1
4II_A	KU523871_1
4II_A	MK614089_1
4II_A	MK640208_1
4II_A	PP695349_1
4II_A	MH823210_1
4II_A	MW301595_1
4II_A	OL314740_1
4II_A	JQ915090_1
4II_A	JQ915088_1
4II_A	JQ915084_1
4II_A	JQ915086_1
4II_A	JQ915089_1
4II_A	JQ915087_1
4II_A	JQ915081_1
4II_A	JQ915082_1
4II_A	JQ915083_1
4II_A	KC762695_1
4II_A	KC762697_1
4II_A	AY776330_1
4II_A	AY618993_1
4II_A	KY586827_1
4II_A	JX024758_1
4II_A	JX024757_1
4II_A	AY858050_1
4II_A	MH888334_1
4II_A	LC069810_1
4II_A.2	KC762698_1
4II_A.2	KC762696_1
4II_A.2	KC762699_1
4II_A.2	KC762694_1
4II_A.2	JF741967_1
4II_A.2	JQ822247_1
4II_A.2	MW720992_1
4II_A.2	MW720991_1
4II_A.2	MW720989_1
4II_A.2	KP723482_1
4II_A.2	MW720993_1
4II_A.2	MW720990_1
4II_A.2	MW720995_1
4II_A.2	MW720996_1
4II_A.2	MW720994_1
4II_A	JQ915085_1
4II_A	HQ875339_1
4II_A	OP410999_1
4II_A	AY858049_1
4II_A	OL314736_1
4II_A	OL314742_1
4II_A	OL314746_1
4II_A	OP411002_1
4II_A.1	OK040058_1
4II_A.1	OP600506_1
4II_A.1	OP600507_1
4II_A.1	OL314745_1
4II_A.1	OP600478_1
4II_A.1	OP600496_1
4II_A.1	OP600509_1
4II_A.1	OL314743_1
4II_A.1	OL314739_1
4II_A.1	OL314741_1
4II_A.1	OL314738_1
4II_A.1	OL314737_1
4II_A.1	OL314735_1
4II_A.1	OL314747_1
4II_A.1	OL314744_1
4II_A	MH382789_1
4II_A	KU523872_1
4II_A	KY921909_1
4II_A	OP411001_1
4II_A	KY921910_1
4II_A	MH051734_1
4II_A	KU509288_1
4II_A	DENV4/Jamaica/2016-03-21/Yale-DN00067
4II_A	DENV4/Dominica/2013-08-21/Yale-DN00298-1
4II_A	DENV4/Puerto_Rico/2013-08-18/Yale-DN00042-1
4II_A	DENV4/Puerto_Rico/2013-08-14/Yale-DN00039
4II_A	OP600497_1
4II_A	OP600498_1
4II_A	OP600508_1
4II_A	OP600495_1
4II_A	ON891131_1
4II_A	MW881530_1
4II_A	ON907584_1
4II_A	ON908239_1
4II_A	OP600512_1
4II_A	OP604360_1
4II_A	OP600499_1
4II_A	OP600510_1
4II_A	OP600511_1
4II_B	OK469361_1
4II_B	AY762085_1
4II_B	OK469362_1
4II_B	OK605767_1
4II_B	MT076955_1
4II_B	KY586826_1
4II_B	KY586825_1
4II_B	KY586824_1
4II_B	KY586823_1
4II_B	DH119
4II_B	OK469360_1
4II_B	OK469359_1
4II_B	GU318314_1
4II_B	MF004387_1
4II_B	KM190936_1
4II_B	MW945720_1
4II_B	M14931_2
4II_B	DH127
4II_B	OR389355_1
4II_B	DH115
4II_B	OR389347_1
4II_B	JF262781_1
4II_B	FJ024476_1
4II_B	KU513442_1
4II_B	OK605768_1
4II_B	JN559740_2
